ds,pred_cases,hour,weekday,eps_dept_desc,Type,pred_cases_total,pred_cases_key,remaining_cases,dept_ratio,order_item_desc,item_ratio,pred_project_cases,tech_minutes,doc_minutes,pred_tech_minutes,pred_doc_minutes,大分类
2026-06-18 04:00:00,14.175888563046607,4,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 05:00:00,14.175888563046607,5,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 06:00:00,14.175888563046607,6,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.17142857142857143,2.6069310851690783,10.9833333333333,6.91666666666666,28.63279308544029,18.03127333908611,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.14285714285714285,2.1724425709742317,14.4583333333333,8.11666666666666,31.409898838669026,17.632992201074167,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , pelvis , transvaginal 经阴道盆腔超声检查",0.05714285714285714,0.8689770283896927,12.1916666666666,7.61666666666666,10.594278271117613,6.61870836623482,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.17142857142857143,2.6069310851690783,5.0,7.625,13.034655425845392,19.877849524414223,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.11428571428571428,1.7379540567793854,5.0,7.59166666666665,8.689770283896927,13.193967881050138,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.17142857142857143,2.6069310851690783,10.0041666666666,7.475,26.080173064545484,19.48680986163886,超声
2026-06-18 07:00:00,15.207097996819623,7,3,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.17142857142857143,2.6069310851690783,5.0,7.725,13.034655425845392,20.13854263293113,超声
2026-06-18 08:00:00,17.42869552286388,8,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 09:00:00,18.729523972563687,9,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 10:00:00,13.918774117335357,10,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 11:00:00,5.586875528024114,11,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 12:00:00,0.2244021009469317,12,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 13:00:00,0.14892845112137046,13,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 14:00:00,0.4829699979822055,14,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 15:00:00,0.5604717090538756,15,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 16:00:00,0.9555954484752246,16,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 17:00:00,0.9584420805586458,17,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 18:00:00,0.9561473652007934,18,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 19:00:00,0.9561473652007934,19,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 20:00:00,0.9561473652007934,20,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 21:00:00,0.9561473652007934,21,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 22:00:00,0.9561473652007934,22,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-18 23:00:00,0.9561473652007934,23,3,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 00:00:00,11.76719650842863,0,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 01:00:00,11.779582758619847,1,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 02:00:00,13.940781770066117,2,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 03:00:00,14.842940330811242,3,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 04:00:00,14.424747675707305,4,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 05:00:00,14.245799403336083,5,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 06:00:00,14.478803671595253,6,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 07:00:00,16.308697853897225,7,4,GZU Health Management Center 体检日,Ultrasound,,,,,,0.0,0.0,,,,,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.13133208255159476,2.4569420285600567,10.9833333333333,6.91666666666666,26.98541328035121,16.993849030873708,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.07317073170731707,1.368867701626317,10.15,8.44166666666666,13.89400717150712,11.555524847895484,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.12570356472795496,2.3516445130503394,14.4583333333333,8.11666666666666,34.000860251186076,19.087514630925238,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , pelvis , transvaginal 经阴道盆腔超声检查",0.00375234521575985,0.07019834367314447,12.1916666666666,7.61666666666666,0.8558348066150817,0.5346773843104499,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, Simple  超声，简单",0.00375234521575985,0.07019834367314447,8.4875,6.90833333333333,0.5958084419258137,0.4849535575419728,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.06378986866791744,1.1933718424434558,11.7833333333333,7.375,14.061898210125348,8.801117338020488,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.1425891181988743,2.6675370595794896,5.0,7.625,13.337685297897448,20.339970079293607,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.13133208255159476,2.4569420285600567,5.0,7.59166666666665,12.284710142800284,18.652284900151724,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, screening study for abdominal aortic aneurysm 超声，腹主动脉瘤筛查",0.001876172607879925,0.035099171836572234,9.83333333333333,10.5083333333333,0.3451418563929602,0.36883379738264543,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.19887429643527205,3.7205122146766567,10.0041666666666,7.475,37.220624280994144,27.810828804708006,超声
2026-06-19 08:00:00,18.707858588893,8,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.12382739212007504,2.316545341213767,5.0,7.725,11.582726706068836,17.89531276087635,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.13181019332161686,2.6589912914581086,10.9833333333333,6.91666666666666,29.204587684514806,18.391356432585233,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.10808435852372583,2.180372858995649,10.15,8.44166666666666,22.13078451880584,18.405980884688255,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.12214411247803164,2.463998596751181,14.4583333333333,8.11666666666666,35.625313044694074,19.999455276963737,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , pelvis , transvaginal 经阴道盆腔超声检查",0.0026362038664323375,0.053179825829162176,12.1916666666666,7.61666666666666,0.648350709900532,0.40505300673211825,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.10896309314586995,2.19809946760537,11.7833333333333,7.375,25.900938726616534,16.210983573589605,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.10984182776801406,2.2158260762150905,5.0,7.625,11.079130381075453,16.895673831140066,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.10105448154657294,2.0385599901178835,5.0,7.59166666666665,10.192799950589418,15.476067924978231,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, screening study for abdominal aortic aneurysm 超声，腹主动脉瘤筛查",0.0026362038664323375,0.053179825829162176,9.83333333333333,10.5083333333333,0.5229349539867613,0.5588313364214441,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.22144112478031636,4.467105369649623,10.0041666666666,7.475,44.68966663553614,33.39161263813093,超声
2026-06-19 09:00:00,20.172880597862186,9,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.0913884007029877,1.8435672954109557,5.0,7.725,9.217836477054778,14.241557357049631,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.12684031710079274,1.9551497623101248,10.9833333333333,6.91666666666666,21.474061556039473,13.523119189311684,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.1291053227633069,1.9900631509228057,10.15,8.44166666666666,20.199140981866478,16.79944976570667,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.11551528878822197,1.7805828192467208,14.4583333333333,8.11666666666666,25.744259928275447,14.452397216219206,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , pelvis , transvaginal 经阴道盆腔超声检查",0.0056625141562853904,0.087283471531702,12.1916666666666,7.61666666666666,1.0641309904239944,0.664809108166463,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, Simple  超声，简单",0.0011325028312570782,0.017456694306340403,8.4875,6.90833333333333,0.14816369292506418,0.12059666316630155,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.13590033975084936,2.094803316760848,11.7833333333333,7.375,24.683765749165254,15.449174461111253,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.09399773499433749,1.4489056274262533,5.0,7.625,7.244528137131266,11.047905409125182,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.08154020385050963,1.256881990056509,5.0,7.59166666666665,6.284409950282544,9.541829107845642,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, screening study for abdominal aortic aneurysm 超声，腹主动脉瘤筛查",0.0056625141562853904,0.087283471531702,9.83333333333333,10.5083333333333,0.8582874700617361,0.9172038133456324,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.22423556058890148,3.4564254726553996,10.0041666666666,7.475,34.5786564993565,25.83678040809911,超声
2026-06-19 10:00:00,15.414261072498574,10,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.08040770101925254,1.2394252957501684,5.0,7.725,6.1971264787508415,9.57456040967005,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.1056338028169014,0.7491221841698553,10.9833333333333,6.91666666666666,8.22785865613222,5.181428440508161,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.15845070422535212,1.123683276254783,10.15,8.44166666666666,11.405385253986049,9.485759657050785,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.11619718309859155,0.8240344025868409,14.4583333333333,8.11666666666666,11.914164070734714,6.688412567663186,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, Simple  超声，简单",0.0035211267605633804,0.024970739472328512,8.4875,6.90833333333333,0.21193915127138827,0.17250619185466937,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.16901408450704225,1.1985954946717685,11.7833333333333,7.375,14.123450245548964,8.839641773204292,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.05985915492957746,0.42450257102958466,5.0,7.625,2.1225128551479235,3.236832104100583,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.07746478873239436,0.5493562683912272,5.0,7.59166666666665,2.7467813419561358,4.170529670870057,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.23591549295774647,1.6730395446460102,10.0041666666666,7.475,16.737366444562685,12.505970596228925,超声
2026-06-19 11:00:00,7.091690010141297,11,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.07394366197183098,0.5243855289188988,5.0,7.725,2.6219276445944937,4.050878210898493,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.10638297872340426,0.21628532348608126,10.9833333333333,6.91666666666666,2.3755338029554522,1.4959734874453938,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.2127659574468085,0.4325706469721625,10.15,8.44166666666666,4.39059206676745,3.6516172115233356,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.19148936170212766,0.3893135822749463,14.4583333333333,8.11666666666666,5.628825543725252,3.159928576131645,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.23404255319148937,0.4758277116693788,11.7833333333333,7.375,5.606836535837497,3.5092293735616686,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, screening study for abdominal aortic aneurysm 超声，腹主动脉瘤筛查",0.02127659574468085,0.043257064697216255,9.83333333333333,10.5083333333333,0.42536113618929305,0.45455965485991273,超声
2026-06-19 12:00:00,2.033082040769164,12,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.23404255319148937,0.4758277116693788,10.0041666666666,7.475,4.760259732159046,3.5568121447286063,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.037037037037037035,0.036439829400276284,10.9833333333333,6.91666666666666,0.4002307929130333,0.2520421533519107,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.18518518518518517,0.18219914700138143,10.15,8.44166666666666,1.8493213420640215,1.5380644659366602,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.1111111111111111,0.10931948820082885,14.4583333333333,8.11666666666666,1.58057760023698,0.8873098458967268,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.2222222222222222,0.2186389764016577,11.7833333333333,7.375,2.5762959385995257,1.6124624509622254,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.07407407407407407,0.07287965880055257,5.0,7.625,0.36439829400276286,0.5557073983542133,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.1111111111111111,0.10931948820082885,5.0,7.59166666666665,0.5465974410041442,0.8299171145912905,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.18518518518518517,0.18219914700138143,10.0041666666666,7.475,1.822750633126308,1.3619386238353262,超声
2026-06-19 13:00:00,0.9838753938074597,13,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.07407407407407407,0.07287965880055257,5.0,7.725,0.36439829400276286,0.5629953642342685,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.09090909090909091,0.13178529524940727,10.9833333333333,6.91666666666666,1.4474418261559856,0.9115149588083994,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.2727272727272727,0.3953558857482218,10.15,8.44166666666666,4.012862240344451,3.337462602191236,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.18181818181818182,0.26357059049881454,14.4583333333333,8.11666666666666,3.8107914542953516,2.139314626215376,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.18181818181818182,0.26357059049881454,11.7833333333333,7.375,3.1057401247110223,1.9438331049287572,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, screening study for abdominal aortic aneurysm 超声，腹主动脉瘤筛查",0.09090909090909091,0.13178529524940727,9.83333333333333,10.5083333333333,1.2958887366191711,1.3848438109125172,超声
2026-06-19 14:00:00,1.44963824774348,14,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.18181818181818182,0.26357059049881454,10.0041666666666,7.475,2.636804115781873,1.9701901639786386,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.21875,0.4867841735285146,10.9833333333333,6.91666666666666,5.346512839254836,3.366923866905556,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.125,0.2781623848734369,10.15,8.44166666666666,2.823348206465385,2.3481541323065946,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound , Breast Ultrasound 乳房B超检查",0.125,0.2781623848734369,14.4583333333333,8.11666666666666,4.0217644812951,2.2577513572227277,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, abdominal; complete (including liver, gallbladder, pancreas, spleen, kidneys) 腹部超声检查，全面的（包括肝、胆、胰、脾及双肾 ）",0.09375,0.2086217886550777,11.7833333333333,7.375,2.4582600763189917,1.538585691331198,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, digestive system (including liver, gallbladder, pancreas, spleen), only for PEC 消化系统超声检查（包括肝胆胰脾），体检中心专用",0.0625,0.13908119243671846,5.0,7.625,0.6954059621835923,1.0604940923299782,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, reproductive system (including prostate or uterus and adnexa) , only for PEC 生殖系统超声检查（包括前列腺或子宫及双附件），体检中心专用",0.0625,0.13908119243671846,5.0,7.59166666666665,0.6954059621835923,1.0558580525820853,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid) 超声，头颈部软组织（如：甲状腺，甲状旁腺，腮腺）",0.21875,0.4867841735285146,10.0041666666666,7.475,4.8698700026748165,3.6387116971256463,超声
2026-06-19 15:00:00,2.2252990789874953,15,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound, urinary system (including kidneys, ureter, bladder) , only for PEC 泌尿系统超声检查（包括双肾输尿管膀胱），体检中心专用",0.09375,0.2086217886550777,5.0,7.725,1.0431089432753884,1.6116033173604751,超声
2026-06-19 16:00:00,2.986126365724104,16,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of extracranial arteries ; complete bilateral study 颈动脉多普勒检查 （ 双侧 ）,0.2,0.5972252731448208,10.9833333333333,6.91666666666666,6.559524250040595,4.130808139251673,超声
2026-06-19 16:00:00,2.986126365724104,16,4,GZU Health Management Center 体检日,Ultrasound,,,,,Duplex scan of lower veins including responses to compression and other maneuvers: complete bilateral study 下肢静脉多普勒检查(双侧),0.2,0.5972252731448208,29.8125,15.0,17.804778455629968,8.958379097172312,超声
2026-06-19 16:00:00,2.986126365724104,16,4,GZU Health Management Center 体检日,Ultrasound,,,,,"Ultrasound ,  Pelvic , transabdominal 经腹盆腔超声检查",0.2,0.5972252731448208,10.15,8.44166666666666,6.061836522419931,5.041576680797524,超声
